1,1,1,31
1,1,1,32
1,1,2,8
1,1,2,9
1,1,2,10
1,1,5,31
1,1,5,32
1,5,5,31
1,9,2,1
1,9,2,2
1,9,2,3
1,9,2,4
1,9,2,5
1,9,2,6
1,9,2,7
1,9,2,8
1,9,2,9
1,9,2,10
1,14,2,1
1,19,1,31
1,19,2,1
1,19,2,7
1,19,2,8
1,19,2,9
1,19,2,10
1,19,5,31
1,19,5,32
1,22,2,6
1,22,2,7
1,22,2,8
1,22,2,9
1,22,2,10
1,27,2,3
1,27,2,4
1,27,2,5
1,27,2,6
1,27,2,7
1,27,2,8
1,27,2,9
1,27,2,10
1,28,2,1
1,28,2,7
1,28,2,8
1,28,2,9
1,28,2,10
1,30,1,31
1,30,2,7
1,30,2,8
1,30,2,9
1,30,2,10
1,30,5,31
1,30,5,32
1,32,2,8
1,32,2,9
1,32,2,10
1,35,2,1
1,35,2,2
1,35,2,3
1,35,2,4
1,35,2,5
1,35,2,6
1,35,2,9
1,35,2,10
1,37,2,1
1,38,1,31
1,38,5,31
1,38,5,32
2,1,1,30
2,1,5,30
2,2,1,34
2,2,1,36
2,2,1,37
2,2,1,38
2,2,1,39
2,2,5,36
2,2,5,37
2,2,5,38
2,2,5,39
2,3,0,0
2,3,1,1
2,3,1,2
2,3,5,1
2,3,5,2
2,7,1,14
2,7,1,15
2,7,1,16
2,7,1,17
2,7,1,18
2,7,1,19
2,7,1,20
2,7,1,21
2,7,1,22
2,7,1,23
2,7,1,24
2,7,1,25
2,7,1,26
2,7,1,27
2,7,1,28
2,7,1,29
2,7,1,30
2,7,5,14
2,7,5,15
2,7,5,16
2,7,5,17
2,7,5,18
2,7,5,19
2,7,5,20
2,7,5,21
2,7,5,22
2,7,5,23
2,7,5,24
2,7,5,25
2,7,5,26
2,7,5,27
2,7,5,28
2,7,5,29
2,7,5,30
2,8,1,7
2,8,1,8
2,8,5,7
2,8,5,8
2,9,0,0
2,12,1,18
2,12,1,20
2,12,1,21
2,12,1,22
2,12,1,24
2,12,1,25
2,12,1,26
2,12,1,27
2,12,1,28
2,12,1,29
2,12,1,30
2,12,1,31
2,12,1,32
2,12,1,33
2,12,1,34
2,12,1,35
2,12,1,36
2,12,1,38
2,12,1,39
2,12,5,17
2,12,5,18
2,12,5,20
2,12,5,21
2,12,5,23
2,12,5,24
2,12,5,25
2,12,5,26
2,12,5,27
2,12,5,28
2,12,5,29
2,12,5,30
2,12,5,31
2,12,5,32
2,12,5,33
2,12,5,34
2,12,5,35
2,12,5,36
2,12,5,38
2,16,0,0
2,17,1,23
2,17,1,24
2,17,1,25
2,17,1,26
2,17,1,27
2,17,1,28
2,17,1,29
2,17,1,30
2,17,1,31
2,17,1,32
2,17,1,33
2,17,1,34
2,17,1,35
2,17,1,36
2,17,1,37
2,17,1,38
2,17,1,39
2,17,5,19
2,17,5,20
2,17,5,21
2,17,5,22
2,17,5,23
2,17,5,24
2,17,5,25
2,17,5,26
2,17,5,27
2,17,5,28
2,17,5,29
2,17,5,30
2,17,5,31
2,17,5,32
2,17,5,33
2,17,5,34
2,17,5,35
2,17,5,36
2,17,5,37
2,17,5,38
2,17,5,39
2,18,1,1
2,18,1,2
2,18,1,3
2,18,1,4
2,18,1,5
2,18,1,6
2,18,5,1
2,18,5,2
2,18,5,3
2,18,5,4
2,18,5,5
2,18,5,6
2,22,1,39
2,22,5,39
2,23,1,1
2,23,1,2
2,23,1,3
2,23,1,4
2,23,1,5
2,23,1,6
2,23,1,7
2,23,1,8
2,23,5,1
2,23,5,2
2,23,5,3
2,23,5,4
2,23,5,5
2,23,5,6
2,23,5,7
2,23,5,8
2,26,2,1
2,26,2,2
2,26,2,3
2,26,2,4
2,26,2,5
2,26,2,6
2,26,2,7
2,26,2,8
2,26,2,9
2,26,2,10
2,28,0,0
2,28,1,1
2,28,1,2
2,28,1,3
2,28,1,4
2,28,1,5
2,28,1,6
2,28,1,7
2,28,1,8
2,28,1,9
2,28,1,10
2,28,5,1
2,28,5,2
2,28,5,3
2,28,5,4
2,28,5,5
2,28,5,6
2,28,5,7
2,28,5,8
2,28,5,9
2,28,5,10
2,31,0,0
2,32,0,0
2,33,0,0
2,36,1,39
2,36,5,39
