2,9,1,4
2,9,1,5
2,9,1,6
2,9,1,7
2,9,1,8
2,9,1,9
2,9,1,10
2,9,1,11
2,9,1,12
2,9,1,13
2,9,1,14
2,9,1,15
2,9,1,16
2,9,1,17
2,9,1,18
2,9,1,19
2,9,1,20
2,9,1,21
2,9,1,22
2,9,1,23
2,9,1,24
2,9,1,25
2,9,1,26
2,9,1,27
2,9,1,28
2,9,1,29
2,9,1,30
2,9,1,31
2,9,1,32
2,9,1,33
2,9,1,34
2,9,1,35
2,9,1,36
2,9,1,37
2,9,1,38
2,9,3,1
2,9,3,2
2,9,5,2
2,9,5,3
2,9,5,4
2,9,5,5
2,9,5,6
2,9,5,7
2,9,5,8
2,9,5,9
2,9,5,10
2,9,5,11
2,9,5,12
2,9,5,13
2,9,5,14
2,9,5,15
2,9,5,16
2,9,5,17
2,9,5,18
2,9,5,19
2,9,5,23
2,9,5,24
2,9,5,25
2,9,5,26
2,9,5,27
2,9,5,28
2,9,5,29
2,9,5,30
2,9,5,31
2,9,5,32
2,9,5,33
2,9,5,34
2,9,5,35
2,9,5,36
2,9,5,37
2,9,5,38
2,10,0,0
2,10,1,39
2,10,5,39
2,11,0,0
2,11,1,1
2,11,1,2
2,11,1,3
2,11,1,4
2,11,1,5
2,11,1,33
2,11,3,23
2,11,3,24
2,11,5,1
2,11,5,2
2,11,5,3
2,11,5,4
2,11,5,5
2,12,0,0
2,12,1,26
2,12,1,27
2,12,1,28
2,12,1,29
2,12,1,30
2,12,1,31
2,12,1,32
2,12,1,33
2,12,1,34
2,12,1,35
2,12,1,36
2,12,1,37
2,12,1,38
2,12,1,39
2,12,5,26
2,12,5,27
2,12,5,28
2,12,5,29
2,12,5,30
2,12,5,31
2,12,5,32
2,12,5,33
2,12,5,34
2,12,5,35
2,12,5,36
2,12,5,37
2,12,5,38
2,12,5,39
2,13,0,0
2,13,1,17
2,13,1,20
2,13,1,21
2,13,1,22
2,13,1,23
2,13,1,24
2,13,1,25
2,13,1,26
2,13,1,27
2,13,1,28
2,13,1,29
2,13,1,30
2,13,1,31
2,13,1,32
2,13,1,33
2,13,1,34
2,13,1,35
2,13,1,38
2,13,5,17
2,13,5,20
2,13,5,21
2,13,5,22
2,13,5,23
2,13,5,24
2,13,5,25
2,13,5,26
2,13,5,27
2,13,5,28
2,13,5,29
2,13,5,30
2,13,5,31
2,13,5,32
2,13,5,33
2,13,5,34
2,13,5,35
2,13,5,36
2,13,5,37
2,13,5,38
2,14,0,0
2,15,0,0
2,15,1,35
2,15,1,36
2,15,1,37
2,15,1,38
2,15,1,39
2,15,5,35
2,15,5,36
2,15,5,37
2,15,5,38
2,15,5,39
2,15,6,6
2,15,8,14
2,15,11,8
2,15,11,9
2,15,11,10
2,16,0,0
2,16,1,1
2,16,1,2
2,16,1,3
2,16,1,4
2,16,1,5
2,16,1,6
2,16,1,8
2,16,5,1
2,16,5,2
2,16,5,3
2,16,5,4
2,16,5,5
2,16,5,6
2,16,5,8
2,16,6,6
2,16,8,1
2,16,8,2
2,16,8,3
2,16,8,4
2,16,8,5
2,17,0,0
2,17,1,17
2,17,1,18
2,17,1,19
2,17,1,20
2,17,1,21
2,17,1,22
2,17,1,23
2,17,1,24
2,17,1,25
2,17,1,26
2,17,1,27
2,17,1,28
2,17,1,29
2,17,1,30
2,17,1,31
2,17,1,32
2,17,1,33
2,17,1,34
2,17,1,35
2,17,1,36
2,17,1,37
2,17,5,17
2,17,5,18
2,17,5,19
2,17,5,20
2,17,5,21
2,17,5,22
2,17,5,23
2,17,5,24
2,17,5,25
2,17,5,26
2,17,5,27
2,17,5,28
2,17,5,29
2,17,5,30
2,17,5,31
2,17,5,32
2,17,5,33
2,17,5,34
2,17,5,35
2,17,5,36
2,17,5,37
2,17,5,38
2,17,6,1
2,17,6,2
2,17,6,3
2,17,6,4
2,17,6,5
2,17,6,6
2,17,6,7
2,17,6,8
2,17,6,9
2,17,6,10
2,17,8,1
2,17,8,2
2,17,8,3
2,17,8,4
2,17,8,5
2,17,8,6
2,17,8,7
2,17,8,8
2,17,8,9
2,17,8,10
2,17,8,11
2,17,8,12
2,17,8,13
2,17,8,14
2,18,0,0
2,18,1,1
2,18,1,2
2,18,1,3
2,18,1,4
2,18,1,5
2,18,1,6
2,18,1,7
2,18,1,8
2,18,1,9
2,18,1,10
2,18,1,11
2,18,1,12
2,18,1,34
2,18,1,35
2,18,1,36
2,18,1,37
2,18,1,38
2,18,1,39
2,18,5,1
2,18,5,2
2,18,5,3
2,18,5,4
2,18,5,5
2,18,5,6
2,18,5,7
2,18,5,8
2,18,5,9
2,18,5,10
2,18,5,11
2,18,5,12
2,18,5,34
2,18,5,35
2,18,5,36
2,18,5,37
2,18,5,38
2,18,5,39
2,18,6,1
2,18,6,2
2,18,6,3
2,18,6,4
2,18,6,5
2,18,6,6
2,18,6,7
2,18,6,8
2,18,6,9
2,18,6,10
2,19,0,0
2,19,1,39
2,19,5,39
2,20,0,0
2,20,1,1
2,20,1,2
2,20,1,3
2,20,1,4
2,20,1,5
2,20,1,6
2,20,1,7
2,20,1,8
2,20,1,9
2,20,1,24
2,20,1,25
2,20,1,26
2,20,1,27
2,20,1,28
2,20,1,29
2,20,1,30
2,20,1,31
2,20,1,32
2,20,1,33
2,20,1,34
2,20,1,35
2,20,1,36
2,20,1,37
2,20,1,38
2,20,1,39
2,20,5,1
2,20,5,2
2,20,5,3
2,20,5,4
2,20,5,5
2,20,5,6
2,20,5,7
2,20,5,8
2,20,5,9
2,20,5,25
2,20,5,26
2,20,5,27
2,20,5,28
2,20,5,29
2,20,5,30
2,20,5,31
2,20,5,32
2,20,5,33
2,20,5,34
2,20,5,35
2,20,5,36
2,20,5,38
2,20,5,39
2,21,0,0
2,21,1,1
2,21,1,2
2,21,1,3
2,21,1,4
2,21,1,25
2,21,1,26
2,21,1,27
2,21,1,28
2,21,5,1
2,21,5,2
2,21,5,3
2,21,5,25
2,21,5,26
2,21,5,27
2,21,5,28
2,22,0,0
2,22,1,21
2,22,1,22
2,22,1,23
2,22,1,24
2,22,1,25
2,22,1,26
2,22,5,21
2,22,5,22
2,22,5,23
2,22,5,24
2,22,5,25
2,22,5,26
2,23,0,0
2,23,1,1
2,23,1,2
2,23,1,3
2,23,1,4
2,23,5,1
2,23,5,2
2,23,5,3
2,23,5,4
2,24,0,0
2,24,1,22
2,24,1,23
2,24,1,24
2,24,1,25
2,24,1,26
2,24,1,27
2,24,1,28
2,24,1,29
2,24,1,30
2,24,1,31
2,24,1,32
2,24,1,33
2,24,1,34
2,24,1,35
2,24,1,36
2,24,1,37
2,24,1,38
2,24,1,39
2,24,5,22
2,24,5,23
2,24,5,24
2,24,5,25
2,24,5,26
2,24,5,27
2,24,5,28
2,24,5,29
2,24,5,30
2,24,5,31
2,24,5,32
2,24,5,33
2,24,5,34
2,24,5,35
2,24,5,36
2,24,5,37
2,24,5,38
2,24,5,39
2,24,6,1
2,24,6,2
2,24,6,3
2,24,6,4
2,24,6,5
2,24,6,6
2,24,6,7
2,24,6,8
2,24,6,9
2,24,6,10
2,25,0,0
2,25,1,18
2,25,1,19
2,25,1,20
2,25,1,21
2,25,1,22
2,25,1,23
2,25,1,24
2,25,1,25
2,25,1,26
2,25,1,27
2,25,1,28
2,25,1,29
2,25,1,30
2,25,1,31
2,25,1,32
2,25,1,33
2,25,1,34
2,25,1,35
2,25,1,36
2,25,5,18
2,25,5,19
2,25,5,20
2,25,5,21
2,25,5,22
2,25,5,23
2,25,5,24
2,25,5,25
2,25,5,26
2,25,5,27
2,25,5,28
2,25,5,29
2,25,5,30
2,25,5,31
2,25,5,32
2,25,5,33
2,25,5,34
2,25,5,35
2,25,5,36
2,26,0,0
2,27,0,0
2,27,1,1
2,27,1,13
2,27,1,14
2,27,1,15
2,27,1,16
2,27,1,26
2,27,1,27
2,27,1,38
2,27,1,39
2,27,5,1
2,27,5,13
2,27,5,26
2,27,5,27
2,27,5,38
2,27,5,39
2,28,0,0
2,28,1,12
2,28,1,13
2,28,1,14
2,28,1,15
2,28,1,16
2,28,1,17
2,28,1,18
2,28,1,19
2,28,1,20
2,28,1,21
2,28,1,22
2,28,1,23
2,28,1,24
2,28,1,25
2,28,1,26
2,28,1,27
2,28,1,28
2,28,1,29
2,28,1,30
2,28,1,31
2,28,1,32
2,28,1,33
2,28,1,34
2,28,1,35
2,28,1,36
2,28,1,37
2,28,1,38
2,28,1,39
2,28,5,12
2,28,5,13
2,28,5,14
2,28,5,15
2,28,5,16
2,28,5,17
2,28,5,18
2,28,5,19
2,28,5,20
2,28,5,21
2,28,5,22
2,28,5,23
2,28,5,24
2,28,5,25
2,28,5,26
2,28,5,27
2,28,5,28
2,28,5,29
2,28,5,30
2,28,5,31
2,28,5,32
2,28,5,33
2,28,5,34
2,28,5,35
2,28,5,36
2,28,5,37
2,28,5,38
2,28,5,39
2,28,6,1
2,28,6,2
2,28,6,3
2,28,6,4
2,28,6,5
2,28,6,6
2,28,6,7
2,28,6,8
2,28,6,9
2,28,6,10
2,29,0,0
2,29,1,27
2,29,1,28
2,29,1,29
2,29,1,30
2,29,1,31
2,29,1,32
2,29,1,33
2,29,1,34
2,29,1,35
2,29,1,36
2,29,1,37
2,29,1,38
2,29,1,39
2,29,3,22
2,29,3,23
2,29,3,24
2,29,5,27
2,29,5,28
2,29,5,29
2,29,5,30
2,29,5,31
2,29,5,32
2,29,5,33
2,29,5,34
2,29,5,35
2,29,5,36
2,29,5,37
2,29,5,38
2,29,5,39
2,29,6,6
2,29,6,7
2,29,6,8
2,29,9,20
2,29,9,21
2,30,0,0
